sample_id,total_units,reserved_units,share_percent,current_construction_cost,construction_cost_growth,next_year_estimated_construction_cost,required_next_year_amount,total_scheduled_amount,total_due_amount,total_paid_amount,unpaid_amount,due_unpaid_amount,payment_completion_ratio,due_payment_completion_ratio,unpaid_amount_ratio,due_unpaid_amount_ratio,total_payments,paid_on_time_count,paid_late_count,unpaid_count,overdue_count,average_delay_days,max_delay_days,general_inflation_rate,usd_growth,risk_score,risk_label
1128,30,1,3.3333,120000000000.0,48.2487,177898439920.85,494162333.11,1364019452.14,1163446487.31,1065982466.63,298036985.5,97464020.68,0.7815,0.9162,0.2185,0.0838,12,7,3,2,0,19.54,24,39.4362,108.6898,33.6149,low
1129,24,1,4.1667,220000000000.0,41.5466,311402564561.66,1081258904.73,2665836751.8,2341621625.86,990260275.93,1675576475.87,1351361349.93,0.3715,0.4229,0.6285,0.5771,9,2,3,1,3,35.43,61,42.4645,15.0,87.2847,high
1130,36,1,2.7778,220000000000.0,52.8545,336279848533.65,778425575.31,1678821725.49,1281426127.45,1053719835.02,625101890.48,227706292.44,0.6277,0.8223,0.3723,0.1777,9,3,2,2,2,21.05,36,51.2255,52.9079,53.883,medium
1131,12,1,8.3333,70000000000.0,37.974,96581806721.04,670706991.12,2106992116.16,1718155829.39,1454153865.95,652838250.21,264001963.44,0.6902,0.8463,0.3098,0.1537,11,7,2,2,0,6.1,18,43.6115,29.5678,21.7392,low
1132,30,1,3.3333,160000000000.0,67.4434,267909483418.79,744193009.5,1435110097.21,1237117799.77,407497767.55,1027612329.65,829620032.22,0.2839,0.3294,0.7161,0.6706,7,0,2,1,4,116.27,127,33.4477,114.0614,100.0,high
1133,36,1,2.7778,90000000000.0,38.4811,124632953243.72,288502206.58,1365721672.19,1387056336.55,1182929160.86,182792511.32,204127175.69,0.8662,0.8528,0.1338,0.1472,13,8,4,0,1,20.34,27,44.1216,54.2046,36.7429,medium
1134,20,1,5.0,90000000000.0,36.9939,123294494326.31,513727059.69,1560496910.27,1456429597.72,1411428013.61,149068896.65,45001584.1,0.9045,0.9691,0.0955,0.0309,12,11,0,1,0,1.55,3,32.9413,104.7582,9.0,low
1135,24,2,8.3333,220000000000.0,31.2207,288685546987.97,2004760742.97,6077561242.98,5604490997.52,4391693331.22,1685867911.76,1212797666.3,0.7226,0.7836,0.2774,0.2164,10,6,2,1,1,22.12,28,60.1241,70.7913,39.7551,medium
1136,20,1,5.0,70000000000.0,57.4532,110217237767.28,459238490.7,981730056.6,997679613.26,958402769.87,23327286.73,39276843.39,0.9762,0.9606,0.0238,0.0394,7,6,1,0,0,3.28,6,32.4045,59.2255,9.0,low
1137,36,1,2.7778,160000000000.0,65.2214,264354231196.08,611931090.73,2422071361.41,2048003111.34,2006596968.17,415474393.24,41406143.16,0.8285,0.9798,0.1715,0.0202,16,11,3,2,0,8.95,18,52.1437,147.1838,21.9458,low
1138,24,2,8.3333,120000000000.0,18.0,141600000000.0,983333333.33,2248718133.11,1669419989.16,1622544384.41,626173748.7,46875604.75,0.7215,0.9719,0.2785,0.0281,8,5,1,2,0,9.16,13,46.6845,75.4844,9.0257,low
1139,30,1,3.3333,160000000000.0,22.4345,195895275331.14,544153542.59,2773828629.83,2398877887.24,2176138626.14,597690003.69,222739261.09,0.7845,0.9071,0.2155,0.0929,15,9,4,2,0,14.35,19,41.2924,133.9794,34.5058,low
1140,16,1,6.25,220000000000.0,23.1155,270854197903.25,1410698947.41,5792710918.58,5133206004.67,3796127801.02,1996583117.56,1337078203.65,0.6553,0.7395,0.3447,0.2605,11,7,3,1,0,17.93,27,50.3602,103.6861,52.4354,medium
1141,48,2,4.1667,160000000000.0,42.6138,228182061165.12,792298823.49,2143599658.96,2006977199.96,1814898572.75,328701086.21,192078627.21,0.8467,0.9043,0.1533,0.0957,11,7,3,1,0,16.05,34,57.599,98.1483,33.9249,low
1142,24,1,4.1667,220000000000.0,72.6505,379831039617.87,1318857776.45,2744185509.87,2496563319.7,2403972044.44,340213465.42,92591275.26,0.876,0.9629,0.124,0.0371,11,10,0,1,0,1.87,1,53.0587,89.4799,13.6254,low
1143,24,1,4.1667,220000000000.0,60.0033,352007347047.72,1222247732.8,3680728871.62,3092712093.2,2711536132.97,969192738.65,381175960.23,0.7367,0.8768,0.2633,0.1232,15,10,3,2,0,2.99,17,41.3019,77.5313,21.2593,low
1144,30,1,3.3333,160000000000.0,62.7553,260408463085.75,723356841.9,1595372411.68,1384240377.21,882210920.52,713161491.16,502029456.69,0.553,0.6373,0.447,0.3627,9,4,2,1,2,23.81,33,27.7412,118.9946,70.8939,high
1145,20,1,5.0,90000000000.0,48.4079,133567137748.07,556529740.62,2434495851.89,2203554588.93,2076945318.94,357550532.95,126609269.99,0.8531,0.9425,0.1469,0.0575,16,13,2,1,0,2.79,8,58.2254,48.5354,9.0,low
1146,36,1,2.7778,300000000000.0,42.1758,426527281717.55,987331670.64,1626977541.18,1318693276.91,1285097338.98,341880202.2,33595937.93,0.7899,0.9745,0.2101,0.0255,6,5,0,1,0,1.29,3,55.4052,61.1882,14.114,low
1147,20,1,5.0,120000000000.0,49.8222,179786693066.0,749111221.11,2637012791.78,2280689510.8,2249497819.32,387514972.47,31191691.49,0.853,0.9863,0.147,0.0137,13,9,2,2,0,4.37,11,44.4777,141.2458,15.8592,low
1148,12,1,8.3333,70000000000.0,26.9022,88831564586.37,616885865.18,2278655298.94,1681154240.09,1298421755.01,980233543.93,382732485.08,0.5698,0.7723,0.4302,0.2277,11,5,2,3,1,33.8,45,57.1714,158.4627,57.3641,medium
1149,16,1,6.25,160000000000.0,54.2367,246778796886.78,1285306233.79,4058726177.5,3644625113.68,3367183736.67,691542440.83,277441377.01,0.8296,0.9239,0.1704,0.0761,14,11,2,1,0,3.55,12,42.5642,130.9904,15.477,low
1150,20,1,5.0,300000000000.0,49.3177,447953232252.12,1866471801.05,3994219190.12,3508373827.04,3053651999.42,940567190.7,454721827.61,0.7645,0.8704,0.2355,0.1296,7,5,1,1,0,3.88,14,73.9888,174.0267,26.7594,low
1151,20,1,5.0,90000000000.0,57.8383,142054470850.72,591893628.54,787821648.96,796681965.04,370906814.85,416914834.12,425775150.19,0.4708,0.4656,0.5292,0.5344,6,2,2,0,2,32.21,78,46.4675,87.1185,81.9788,high
1152,30,1,3.3333,120000000000.0,90.7493,228899105112.93,635830847.54,1714595370.34,1610961204.42,1352114921.64,362480448.7,258846282.78,0.7886,0.8393,0.2114,0.1607,14,11,2,1,0,4.28,7,33.3332,117.1221,32.8942,low
1153,12,1,8.3333,90000000000.0,51.4912,136342113002.98,946820229.19,2099986771.54,1899215938.97,1786586123.33,313400648.21,112629815.64,0.8508,0.9407,0.1492,0.0593,10,8,1,1,0,9.62,12,51.9706,70.0681,9.0,low
1154,24,2,8.3333,220000000000.0,62.7427,358034012949.33,2486347312.15,6241167621.62,5181088792.6,4680055822.98,1561111798.64,501032969.62,0.7499,0.9033,0.2501,0.0967,13,5,6,2,0,22.0,25,68.9258,110.945,41.0567,medium
1155,24,1,4.1667,90000000000.0,44.344,129909594376.47,451074980.47,2054691524.86,1717501643.89,1458267341.1,596424183.76,259234302.8,0.7097,0.8491,0.2903,0.1509,14,10,2,2,0,7.04,10,44.7286,76.9763,22.4037,low
1156,48,1,2.0833,120000000000.0,45.4715,174565786732.16,303065601.97,1390891367.86,1314709795.42,1255836804.66,135054563.2,58872990.76,0.9029,0.9552,0.0971,0.0448,13,11,1,1,0,5.42,8,45.3416,44.1616,9.0,low
1157,12,1,8.3333,70000000000.0,78.6435,125050450420.9,868405905.7,2108578528.31,1664502151.01,400380517.93,1708198010.38,1264121633.08,0.1899,0.2405,0.8101,0.7595,10,0,2,2,6,66.12,87,45.0321,45.1724,100.0,high
1158,16,2,12.5,120000000000.0,95.589,234706769401.61,2444862181.27,8253822377.81,7260475018.33,6179941914.99,2073880462.82,1080533103.34,0.7487,0.8512,0.2513,0.1488,16,8,6,2,0,17.76,34,46.8645,47.0094,44.3524,medium
1159,36,3,8.3333,160000000000.0,27.9537,204725976859.12,1421708172.63,4814794201.28,4241098558.3,3460097160.75,1354697040.53,781001397.55,0.7186,0.8158,0.2814,0.1842,9,5,3,1,0,19.38,22,36.0291,78.617,36.2252,medium
1160,16,1,6.25,220000000000.0,52.8335,336233593751.4,1751216634.12,7697800485.96,7381988922.06,6746203261.2,951597224.75,635785660.86,0.8764,0.9139,0.1236,0.0861,16,12,3,1,0,8.62,19,44.5609,34.9455,22.9407,low
1161,16,1,6.25,160000000000.0,54.0544,246487008111.33,1283786500.58,3947214369.23,3513141121.44,2744395429.24,1202818939.99,768745692.2,0.6953,0.7812,0.3047,0.2188,11,6,3,1,1,7.79,34,49.4324,88.3945,37.9702,medium
1162,60,2,3.3333,70000000000.0,19.1549,83408433435.13,231690092.88,806863729.12,733273897.04,258294240.31,548569488.81,474979656.73,0.3201,0.3522,0.6799,0.6478,8,3,2,1,2,64.54,69,47.9211,94.9515,90.653,high
1163,30,1,3.3333,220000000000.0,58.5038,348708300596.36,968634168.32,1721058903.52,1253184802.53,1210476158.76,510582744.77,42708643.77,0.7033,0.9659,0.2967,0.0341,7,4,1,2,0,4.53,10,58.4006,71.5895,9.0,low
1164,30,3,10.0,160000000000.0,18.0,188800000000.0,1573333333.33,7771216843.61,6998162555.15,5756929508.47,2014287335.14,1241233046.68,0.7408,0.8226,0.2592,0.1774,15,8,5,1,1,15.91,34,47.5777,113.055,38.9468,medium
1165,20,1,5.0,160000000000.0,61.2971,258075394030.43,1075314141.79,1356073692.85,1109774406.74,1113257587.91,242816104.94,0.0,0.8209,1.0,0.1791,0.0,6,4,1,1,0,5.76,17,70.4645,94.6151,13.9435,low
1166,20,2,10.0,120000000000.0,60.5102,192612243288.39,1605102027.4,3874755258.81,3511803475.05,2158988221.07,1715767037.73,1352815253.98,0.5572,0.6148,0.4428,0.3852,8,4,2,1,1,12.31,36,67.0313,40.3321,56.7802,medium
1167,24,1,4.1667,220000000000.0,63.1966,359032434198.54,1246640396.52,2715249700.64,2212173375.56,2072734642.08,642515058.56,139438733.48,0.7634,0.937,0.2366,0.063,10,5,3,2,0,12.53,27,48.6342,23.3058,30.15,low
1168,30,1,3.3333,160000000000.0,70.7824,273251814353.15,759032817.65,1970385128.05,1874791545.13,1852008676.71,118376451.34,22782868.42,0.9399,0.9878,0.0601,0.0122,12,9,2,1,0,8.67,16,32.5543,38.3543,10.3144,low
1169,36,1,2.7778,160000000000.0,86.8609,298977362330.19,692077227.62,1413769222.9,1067221888.91,676787410.78,736981812.12,390434478.13,0.4787,0.6342,0.5213,0.3658,11,5,2,3,1,13.21,63,45.8863,30.2297,66.1219,high
1170,16,1,6.25,160000000000.0,60.2265,256362350002.68,1335220572.93,5988200716.16,5828152921.12,4657664582.11,1330536134.05,1170488339.01,0.7778,0.7992,0.2222,0.2008,16,9,5,1,1,21.03,32,62.4782,101.9864,37.533,medium
1171,30,1,3.3333,120000000000.0,22.7009,147241022970.14,409002841.58,927337773.75,944484591.28,345974258.68,581363515.07,598510332.59,0.3731,0.3663,0.6269,0.6337,6,2,2,0,2,40.29,114,39.321,50.8037,90.9533,high
1172,24,1,4.1667,70000000000.0,99.3449,139541451288.3,484518928.08,1292383544.2,1175853403.68,1049154961.33,243228582.87,126698442.35,0.8118,0.8922,0.1882,0.1078,14,8,5,1,0,5.41,9,44.6443,185.0,47.555,medium
1173,36,1,2.7778,160000000000.0,51.9708,243153236267.16,562854713.58,2071219529.44,1897891620.69,631671960.91,1439547568.53,1266219659.77,0.305,0.3328,0.695,0.6672,11,2,4,1,4,67.67,70,53.818,78.8488,96.7657,high
1174,12,1,8.3333,120000000000.0,34.0531,160863762133.45,1117109459.26,4364346634.43,4113832723.99,3900737682.46,463608951.97,213095041.53,0.8938,0.9482,0.1062,0.0518,16,12,3,1,0,6.5,13,64.7197,101.6572,25.6893,low
1175,20,2,10.0,70000000000.0,52.61,106827015062.13,890225125.52,3377804819.09,3198236539.2,3112519507.51,265285311.58,85717031.69,0.9215,0.9732,0.0785,0.0268,15,14,0,1,0,1.14,0,39.1268,139.9034,15.1078,low
1176,36,1,2.7778,120000000000.0,24.6071,149528483811.52,346130749.56,1291131655.41,1189528923.85,506376923.9,784754731.51,683151999.95,0.3922,0.4257,0.6078,0.5743,10,2,4,1,3,30.88,79,41.9724,107.2974,74.71,high
1177,24,2,8.3333,90000000000.0,56.1683,140551504077.86,976052111.65,3946417486.74,3912744799.47,3063996223.81,882421262.93,848748575.66,0.7764,0.7831,0.2236,0.2169,15,8,6,0,1,15.9,21,39.1713,116.5631,34.8231,low
1178,30,1,3.3333,160000000000.0,45.9956,233592989773.27,648869416.04,2974583050.74,2711886034.12,2087610427.49,886972623.25,624275606.62,0.7018,0.7698,0.2982,0.2302,15,9,4,1,1,14.39,34,36.8037,113.2036,37.6165,medium
1179,16,1,6.25,160000000000.0,53.4228,245476410204.7,1278522969.82,2528732388.6,2480595802.2,1431944503.29,1096787885.3,1048651298.9,0.5663,0.5773,0.4337,0.4227,6,3,2,0,1,14.5,63,28.7161,142.596,65.1995,high
1180,36,1,2.7778,120000000000.0,38.733,166479612999.52,385369474.54,1298771306.59,1163641506.41,994042245.44,304729061.15,169599260.97,0.7654,0.8543,0.2346,0.1457,12,9,2,1,0,7.66,14,50.0439,75.9114,17.4796,low
1181,30,1,3.3333,70000000000.0,37.2765,96093522857.82,266926452.38,1189626715.67,1027019585.3,926030990.24,263595725.44,100988595.07,0.7784,0.9017,0.2216,0.0983,16,12,1,2,1,6.58,9,40.856,158.575,21.5694,low
1182,20,1,5.0,120000000000.0,18.4966,142195885106.96,592482854.61,1542133042.78,1371850372.96,482254043.15,1059878999.63,889596329.8,0.3127,0.3515,0.6873,0.6485,8,3,2,1,2,61.65,72,48.7122,57.6785,88.1364,high
1183,60,1,1.6667,160000000000.0,69.4113,271058038370.04,376469497.74,667195559.04,537855536.6,502886767.44,164308791.6,34968769.16,0.7537,0.935,0.2463,0.065,6,5,0,1,0,0.56,2,20.0,158.1935,11.9883,low
1184,36,1,2.7778,120000000000.0,37.9789,165574642412.72,383274635.21,1585392706.22,1484225245.45,1449132942.13,136259764.09,35092303.32,0.9141,0.9764,0.0859,0.0236,12,9,2,1,0,9.37,12,51.3997,24.6576,12.2537,low
1185,20,1,5.0,120000000000.0,72.4139,206896652162.81,862069384.01,2205866165.45,1561232990.24,885757495.08,1320108670.36,675475495.16,0.4015,0.5673,0.5985,0.4327,10,2,3,3,2,58.51,80,38.7871,111.9433,86.9948,high
1186,36,2,5.5556,300000000000.0,38.2466,414739948433.93,1920092353.86,6817237963.81,5744128333.8,3242160682.31,3575077281.49,2501967651.48,0.4756,0.5644,0.5244,0.4356,15,7,5,2,1,35.58,42,62.9259,106.0,60.8404,medium
1187,36,1,2.7778,70000000000.0,52.2171,106551988379.1,246648121.25,590822387.23,528696905.16,251052903.36,339769483.88,277644001.8,0.4249,0.4749,0.5751,0.5251,9,2,3,1,3,47.82,60,44.0748,111.276,86.5662,high
1188,24,1,4.1667,300000000000.0,60.1142,480342736530.39,1667856724.06,4447531352.66,3468551118.24,2978057186.07,1469474166.59,490493932.17,0.6696,0.8586,0.3304,0.1414,9,4,3,2,0,6.08,13,47.4131,66.0644,32.073,low
1189,36,1,2.7778,120000000000.0,65.0622,198074649644.55,458506133.44,1066535175.36,1041229910.74,539187735.53,527347439.83,502042175.2,0.5056,0.5178,0.4944,0.4822,9,2,4,0,3,40.55,49,50.8439,137.0578,86.7342,high
1190,20,1,5.0,220000000000.0,25.7074,276556354671.84,1152318144.47,5199606622.48,4718056999.26,4544700923.5,654905698.98,173356075.76,0.874,0.9633,0.126,0.0367,15,13,1,1,0,0.8,3,20.0,79.0678,9.0,low
1191,16,1,6.25,120000000000.0,56.619,187942768780.34,978868587.4,3628154259.77,3539252874.18,734924404.64,2893229855.12,2804328469.54,0.2026,0.2076,0.7974,0.7924,12,2,4,0,6,70.6,102,61.3645,83.5815,100.0,high
1192,30,2,6.6667,120000000000.0,79.7598,215711710979.82,1198398394.33,3202895887.16,2788807536.99,2453169402.08,749726485.08,335638134.91,0.7659,0.8796,0.2341,0.1204,15,7,5,2,1,18.99,29,37.2642,124.4454,43.6764,medium
1193,30,1,3.3333,160000000000.0,47.5681,236108943179.66,655858175.5,2664097316.14,2324405674.13,1689312097.45,974785218.69,635093576.68,0.6341,0.7268,0.3659,0.2732,16,7,4,2,3,24.99,36,47.0326,89.5281,61.9244,medium
1194,16,1,6.25,90000000000.0,69.4636,152517242180.97,794360636.36,1424165668.35,1096550165.12,953219827.02,470945841.33,143330338.1,0.6693,0.8693,0.3307,0.1307,9,6,1,2,0,11.15,14,33.7263,139.8206,27.4325,low
1195,16,1,6.25,120000000000.0,24.1175,148940946347.16,775734095.56,2401782734.0,2205463015.68,1896293295.09,505489438.91,309169720.59,0.7895,0.8598,0.2105,0.1402,9,7,1,1,0,8.64,18,47.9141,58.1784,21.1456,low
1196,36,1,2.7778,70000000000.0,52.1351,106494541073.15,246515141.37,1109715099.99,1147477583.36,958027269.89,151687830.11,189450313.47,0.8633,0.8349,0.1367,0.1651,15,12,2,0,1,3.65,14,30.9823,124.9902,26.1336,low
1197,20,2,10.0,120000000000.0,39.3153,167178393787.22,1393153281.56,3633220382.5,2890131582.31,2314034426.56,1319185955.95,576097155.75,0.6369,0.8007,0.3631,0.1993,10,4,2,2,2,37.96,48,36.5227,97.5984,55.1143,medium
1198,12,2,16.6667,160000000000.0,32.3737,211797896287.06,2941637448.43,14734623111.0,13698737393.95,6125367962.09,8609255148.91,7573369431.86,0.4157,0.4471,0.5843,0.5529,16,5,5,1,5,35.82,96,49.9881,109.3034,87.0353,high
1199,48,1,2.0833,90000000000.0,29.7015,116731386403.75,202658656.95,559242904.27,507161439.09,269277679.64,289965224.63,237883759.45,0.4815,0.531,0.5185,0.469,8,2,3,1,2,28.71,92,49.4426,79.1645,84.8175,high
1200,30,1,3.3333,300000000000.0,53.0176,459052940958.07,1275147058.22,2223605485.88,1919122269.26,1723780117.7,499825368.19,195342151.57,0.7752,0.8982,0.2248,0.1018,7,5,1,1,0,9.6,13,46.2622,113.3078,19.4016,low
1201,36,1,2.7778,220000000000.0,45.5208,320145663937.65,741077925.78,2286567232.81,1921266876.37,1674936364.44,611630868.38,246330511.93,0.7325,0.8718,0.2675,0.1282,13,10,1,2,0,7.9,18,54.324,120.1415,24.835,low
1202,30,1,3.3333,90000000000.0,55.7859,140207323108.38,389464786.41,846408831.06,766058342.66,761362835.91,85045995.15,4695506.75,0.8995,0.9939,0.1005,0.0061,9,7,1,1,0,4.38,9,35.2003,89.9054,12.7466,low
1203,36,1,2.7778,70000000000.0,81.0924,126764705930.36,293436819.28,317779493.9,272084287.43,241780787.55,75998706.35,30303499.87,0.7608,0.8886,0.2392,0.1114,6,4,1,1,0,5.07,12,38.6226,58.4822,30.6345,low
1204,48,1,2.0833,90000000000.0,54.062,138655809084.5,240721890.77,787753830.62,629722389.71,540491165.28,247262665.34,89231224.42,0.6861,0.8583,0.3139,0.1417,11,7,2,2,0,2.58,16,38.9464,107.8422,24.0459,low
1205,16,1,6.25,90000000000.0,58.0459,142241302664.76,740840118.05,1716812656.41,1477928392.26,1413117596.48,303695059.94,64810795.79,0.8231,0.9561,0.1769,0.0439,7,6,0,1,0,0.36,3,53.6999,97.7187,9.0,low
1206,16,1,6.25,90000000000.0,64.7465,148271836037.46,772249146.03,1534488939.16,1547787930.95,1446654028.8,87834910.37,101133902.16,0.9428,0.9347,0.0572,0.0653,7,6,1,0,0,3.16,8,41.7328,95.6572,12.2468,low
1207,48,1,2.0833,120000000000.0,43.2201,171864165543.46,298375287.4,1091028080.94,907285439.43,808742388.52,282285692.43,98543050.92,0.7413,0.8914,0.2587,0.1086,12,5,5,2,0,14.93,25,55.5119,152.6937,34.905,low
1208,20,1,5.0,220000000000.0,22.1781,268791752233.11,1119965634.3,6085693783.48,5259476061.31,3779718654.8,2305975128.67,1479757406.51,0.6211,0.7186,0.3789,0.2814,16,7,4,2,3,28.18,40,37.6623,117.9458,56.8617,medium
1209,30,1,3.3333,120000000000.0,29.782,155738397658.85,432606660.16,1085192818.77,935977819.4,890682061.23,194510757.55,45295758.17,0.8208,0.9516,0.1792,0.0484,9,8,0,1,0,0.66,3,52.1176,15.0,9.9037,low
1210,30,1,3.3333,220000000000.0,67.6801,368896248701.3,1024711801.95,2773231102.49,2319859902.84,1941165941.16,832065161.33,378693961.68,0.7,0.8368,0.3,0.1632,14,7,4,2,1,17.09,28,36.6213,79.4632,48.108,medium
1211,12,1,8.3333,120000000000.0,18.0,141600000000.0,983333333.33,4411082227.72,4035723854.54,2630093591.54,1780988636.18,1405630262.99,0.5962,0.6517,0.4038,0.3483,16,7,5,1,3,27.06,45,59.0614,49.4854,57.0565,medium
1212,24,1,4.1667,120000000000.0,51.5292,181835076471.0,631371793.3,2676572176.97,2170065722.83,1351020834.36,1325551342.61,819044888.47,0.5048,0.6226,0.4952,0.3774,16,8,3,3,2,39.2,60,48.785,80.5154,68.5424,high
1213,24,1,4.1667,120000000000.0,43.1318,171758104459.62,596382307.15,3197117926.96,3074093894.05,2600933558.02,596184368.93,473160336.03,0.8135,0.8461,0.1865,0.1539,16,12,3,1,0,7.4,10,48.2262,35.6041,28.6686,low
1214,60,1,1.6667,90000000000.0,58.8171,142935414184.09,198521408.59,524781526.44,424065859.79,411787028.86,112994497.58,12278830.93,0.7847,0.971,0.2153,0.029,10,7,1,2,0,9.31,11,39.1769,55.9608,12.3898,low
1215,16,2,12.5,300000000000.0,61.6738,485021346766.62,5052305695.49,21198389285.13,19780177701.05,19639392179.6,1558997105.53,140785521.45,0.9265,0.9929,0.0735,0.0071,16,13,2,1,0,1.77,5,62.6681,144.1175,9.0,low
1216,20,1,5.0,300000000000.0,56.9172,470751518506.2,1961464660.44,6359328063.07,5348356283.39,3951994468.83,2407333594.24,1396361814.56,0.6214,0.7389,0.3786,0.2611,14,6,4,2,2,12.22,54,36.9794,30.96,61.927,medium
1217,30,1,3.3333,70000000000.0,47.8902,103523173821.91,287564371.73,523379861.33,451282221.46,423161843.71,100218017.62,28120377.75,0.8085,0.9377,0.1915,0.0623,6,4,1,1,0,5.8,17,49.7478,125.3123,18.1517,low
1218,24,1,4.1667,90000000000.0,35.7335,122160158993.19,424167218.73,686511309.03,475762712.02,488760599.45,197750709.58,0.0,0.7119,1.0,0.2881,0.0,6,4,0,2,0,1.1,1,49.6097,73.6877,9.0,low
1219,20,1,5.0,160000000000.0,35.9694,217550975788.6,906462399.12,4121903138.1,3699890205.55,3136851030.24,985052107.86,563039175.31,0.761,0.8478,0.239,0.1522,15,12,1,2,0,4.11,16,49.7737,142.5318,29.9714,low
1220,24,2,8.3333,70000000000.0,83.0556,128138923101.33,889853632.65,2172307998.74,1949643452.1,1891012005.98,281295992.75,58631446.12,0.8705,0.9699,0.1295,0.0301,11,9,1,1,0,2.03,9,41.8628,104.6576,9.8466,low
1221,20,1,5.0,160000000000.0,29.3373,206939638505.54,862248493.77,4254116021.8,3737547324.94,3221921646.63,1032194375.17,515625678.3,0.7574,0.862,0.2426,0.138,15,12,1,2,0,10.31,13,52.7756,15.6959,26.0627,low
1222,16,1,6.25,160000000000.0,68.626,269801571168.14,1405216516.5,3124244549.71,2822997163.58,2213850863.74,910393685.96,609146299.84,0.7086,0.7842,0.2914,0.2158,8,4,2,1,1,14.09,20,50.4579,90.763,46.9522,medium
1223,16,1,6.25,90000000000.0,43.263,128936691488.5,671545268.17,2322948832.52,2360810097.64,2184372126.45,138576706.07,176437971.18,0.9403,0.9253,0.0597,0.0747,13,10,2,0,1,12.83,18,43.377,91.3426,22.6887,low
1224,30,1,3.3333,90000000000.0,36.3542,122718790145.17,340885528.18,1156035120.61,944685002.37,925756702.7,230278417.91,18928299.67,0.8008,0.98,0.1992,0.02,12,10,0,2,0,0.77,1,56.7019,122.0143,9.0,low
1225,16,1,6.25,70000000000.0,60.2204,112154308017.35,584137020.92,1610021252.5,1620671192.68,1574970914.91,35050337.58,45700277.77,0.9782,0.9718,0.0218,0.0282,11,9,2,0,0,3.07,15,56.8697,127.9043,14.2762,low
1226,24,1,4.1667,220000000000.0,50.2434,330535407885.75,1147692388.49,2775399206.52,2782796673.37,2594312756.53,181086450.0,188483916.84,0.9348,0.9323,0.0652,0.0677,10,9,1,0,0,4.9,9,48.9944,136.9878,9.7161,low
1227,24,2,8.3333,120000000000.0,67.7155,201258637775.42,1397629429.0,5472669456.42,4577916550.54,3891808696.08,1580860760.33,686107854.46,0.7111,0.8501,0.2889,0.1499,15,10,3,2,0,5.53,8,50.7685,78.2625,27.5724,low
1228,30,1,3.3333,120000000000.0,60.5138,192616531475.18,535045920.76,714430804.96,581371143.02,577587756.26,136843048.7,3783386.76,0.8085,0.9935,0.1915,0.0065,6,5,0,1,0,1.58,3,52.1662,62.1124,9.0,low
1229,24,1,4.1667,220000000000.0,35.4109,297904042237.02,1034389035.55,4686737642.68,3968571442.01,2980627539.85,1706110102.83,987943902.15,0.636,0.7511,0.364,0.2489,13,6,5,2,0,11.84,31,59.1372,75.6931,39.8091,medium
1230,20,2,10.0,70000000000.0,48.1936,103735554413.87,864462953.45,3134858119.25,2366866065.65,1389042968.2,1745815151.05,977823097.45,0.4431,0.5869,0.5569,0.4131,12,3,4,3,2,36.55,51,69.2454,93.7586,67.8466,high
